menu_id,food_id,mark
652691,59,3
532212,15,10
532212,14,9
532212,19,7
532212,9,8
791891,6,10
791891,19,8
791891,15,9
131221,103,7
131221,105,3
131221,39,10
835498,14,9
835498,47,6
984104,87,6
984104,44,9
984104,79,3
590652,39,9
590652,6,3
766026,31,6
766026,102,9
766026,44,5
473042,100,7
473042,35,5
473042,22,4
473042,48,6
462505,43,9
462505,19,4
978532,74,8
978532,12,7
978532,22,10
795654,50,5
795654,88,8
258326,92,9
258326,44,8
968922,108,9
968922,42,4
156236,59,4
156236,59,8
436650,22,3
436650,104,8
436650,36,7
847069,85,5
847069,55,9
847069,73,3
847069,58,10
121661,8,9
121661,95,5
486032,106,8
486032,8,7
486032,95,3
595158,64,5
595158,22,4
595158,10,7
595158,51,3
993843,108,6
993843,15,3
993843,22,9
993843,55,7
523487,57,5
523487,62,7
523487,23,9
523487,64,3
912826,73,6
912826,54,10
590380,102,5
590380,28,7
412165,66,6
412165,99,3
466377,88,3
466377,22,9
672332,49,10
672332,56,7
672332,103,5
457718,49,10
457718,72,5
457718,95,10
954217,81,9
954217,21,4
954217,30,8
954217,31,10
642329,29,4
642329,14,4
642329,63,7
818936,20,8
818936,106,6
818936,7,5
439100,53,3
439100,36,5
428884,91,10
428884,88,10
428884,86,10
428884,94,3
929647,23,10
929647,76,10
929647,57,8
929647,84,6
994877,62,5
994877,77,10
652526,99,4
652526,86,4
652526,89,9
652526,80,10
516714,67,9
516714,41,7
391460,23,9
391460,33,7
391460,25,5
100342,71,6
100342,48,4
100342,86,10
100342,49,10
508466,62,3
508466,22,9
508466,79,8
508466,105,6
633497,96,5
633497,57,7
633497,75,8
754626,86,4
754626,12,6
754626,93,4
754626,38,6
908809,66,7
908809,103,8
599997,54,3
599997,94,3
332237,94,3
332237,38,6
332237,65,7
332237,101,3
165956,27,8
165956,67,9
165956,55,5
165956,50,4
155666,109,7
155666,13,10
155666,15,3
278807,54,8
278807,0,6
278807,62,8
278807,63,4
136833,93,3
136833,23,3
136833,35,9
136833,51,9
663951,81,5
663951,76,10
434812,80,10
434812,38,7
434812,73,5
434812,38,9
353312,48,4
353312,2,3
353312,11,3
837186,44,10
837186,25,3
837186,87,3
190845,54,6
190845,39,7
190845,31,7
703057,99,6
703057,82,8
703057,62,4
963983,30,6
963983,72,7
963983,3,9
891560,70,8
891560,106,7
643015,8,6
643015,51,10
818127,25,8
818127,47,3
881004,14,9
881004,49,4
881004,39,8
881004,92,7
166640,4,4
166640,8,6
166640,33,10
857791,88,3
857791,84,8
857791,104,6
857791,71,8
356598,64,5
356598,75,8
677415,43,5
677415,64,8
677415,27,4
677415,102,3
514952,74,7
514952,82,8
514952,68,3
198313,12,8
198313,6,8
198313,82,6
198313,86,3
883639,80,3
883639,109,10
292800,3,8
292800,13,9
554556,101,5
554556,51,9
554556,52,5
554556,60,6
381333,65,8
381333,36,4
381333,99,9
169174,82,6
169174,35,10
758318,84,7
758318,99,5
758318,51,7
574714,63,7
574714,8,8
574714,8,7
574714,9,3
357345,7,9
357345,61,10
357345,21,8
357345,104,9
126218,14,8
126218,95,3
126218,92,5
556463,21,10
556463,28,10
556463,100,3
420501,53,7
420501,30,6
879550,48,7
879550,13,10
244949,38,10
244949,33,5
244949,21,10
264203,11,4
264203,46,7
264203,41,9
162036,21,3
162036,79,9
182287,32,3
182287,60,9
721386,4,8
721386,73,3
721386,73,5
998528,24,4
998528,59,10
998528,99,3
998528,106,7
357363,65,8
357363,101,7
357363,108,9
357363,20,5
627606,73,5
627606,89,7
627606,55,4
627606,17,7
331312,63,5
331312,6,3
349876,8,6
349876,14,10
747465,106,3
747465,6,4
966912,79,6
966912,8,8
966912,13,10
821629,23,7
821629,21,7
821629,45,5
821629,106,7
807973,88,9
807973,91,10
807973,80,5
780601,47,5
780601,10,9
164338,53,6
164338,69,4
164338,48,6
164338,100,7
630816,57,6
630816,54,7
630816,57,8
630816,6,7
435938,0,8
435938,36,9
435938,57,3
681166,14,8
681166,28,4
575733,85,4
575733,94,5
575733,79,5
575733,83,4
825705,87,9
825705,62,6
591113,99,4
591113,40,9
271902,7,7
271902,56,7
271902,48,4
271902,35,10
861960,1,9
861960,18,8
861960,103,4
321643,86,7
321643,71,10
417227,94,6
417227,49,4
417227,50,9
772101,33,10
772101,54,8
772101,8,6
772101,6,4
564380,89,7
564380,14,4
564380,46,10
564380,96,10
814626,41,3
814626,35,7
814626,40,3
984565,37,8
984565,87,9
278437,101,6
278437,67,10
278437,51,3
614460,93,6
614460,2,4
614460,9,8
711030,92,10
711030,85,4
711030,73,4
922351,100,9
922351,0,5
922351,58,9
922351,3,4
487969,27,4
487969,68,3
487969,50,4
237835,26,8
237835,90,6
501234,55,5
501234,51,5
501234,54,4
592981,59,5
592981,74,5
592981,64,3
260292,26,6
260292,100,10
638428,43,10
638428,23,3
638428,50,9
221224,36,6
221224,4,5
221224,16,8
221224,47,8
273610,14,9
273610,95,10
175092,15,7
175092,88,8
898732,107,5
898732,19,6
898732,3,8
898732,48,5
864715,44,8
864715,86,3
864715,107,10
921274,77,5
921274,58,5
157972,68,9
157972,101,3
157972,92,5
325589,23,9
325589,84,8
405693,9,5
405693,105,9
405693,58,9
939117,99,3
939117,69,10
939117,40,4
939117,27,7
903602,32,4
903602,26,10
903602,28,3
673045,34,8
673045,27,3
673045,79,10
352254,38,8
352254,84,6
352254,69,6
352254,79,10
144626,14,6
144626,47,4
144626,83,8
632902,94,3
632902,63,3
632902,62,5
165608,66,10
165608,38,9
165608,77,9
784120,101,3
784120,63,7
784120,67,7
437156,61,5
437156,21,7
437156,20,9
437156,84,6
123750,11,9
123750,49,3
123750,103,5
123750,38,7
627177,108,7
627177,60,10
627177,13,5
627177,13,10
629886,43,5
629886,76,4
629886,51,3
629886,91,4
143818,80,8
143818,88,3
123606,92,6
123606,67,3
123606,1,8
123606,108,5
318854,51,8
318854,1,4
318854,44,10
876998,72,5
876998,87,7
876998,50,7
815397,8,7
815397,36,7
815397,5,7
696116,10,7
696116,15,7
680826,2,5
680826,10,8
680826,104,8
119279,15,9
119279,21,5
119279,38,8
458653,76,7
458653,54,8
458653,20,3
458653,47,4
613433,75,6
613433,14,6
672955,4,8
672955,36,6
672955,87,5
671992,76,7
671992,38,9
504310,23,6
504310,26,5
504310,32,3
504310,42,10
537528,55,6
537528,43,6
537528,101,6
537528,0,10
532373,97,6
532373,42,6
532373,72,3
222645,16,4
222645,107,8
931083,106,5
931083,21,4
931083,73,3
207970,67,9
207970,9,4
238288,41,6
238288,16,9
238288,79,8
238288,85,3
693874,16,8
693874,56,7
356028,87,5
356028,86,9
523400,91,9
523400,69,10
523400,32,5
257976,25,7
257976,82,6
257976,72,9
537914,97,4
537914,1,6
537914,54,6
722575,55,9
722575,10,9
722575,60,8
113630,69,5
113630,91,3
113630,47,6
113630,45,3
979623,28,6
979623,95,10
979623,71,4
400811,99,5
400811,41,7
400811,81,4
173517,59,7
173517,100,10
173517,43,6
891919,15,5
891919,99,8
891919,69,10
891919,20,3
782786,0,9
782786,43,8
782786,45,10
838007,98,8
838007,104,3
838007,26,5
559818,6,9
559818,60,8
806318,51,6
806318,41,10
240046,90,4
240046,100,3
240046,0,3
414305,101,7
414305,29,10
872304,14,3
872304,97,5
872304,108,5
872304,33,8
175871,14,9
175871,11,5
175871,29,5
351842,49,9
351842,66,8
402909,25,8
402909,29,4
537727,48,5
537727,68,7
537727,32,5
537727,1,10
173237,61,3
173237,61,7
173237,14,8
963679,77,10
963679,68,9
835955,39,8
835955,101,8
835955,73,9
334459,2,3
334459,18,9
334459,45,7
850740,10,9
850740,49,4
850740,43,7
850740,94,6
269605,109,5
269605,50,8
269605,21,9
269605,63,3
739731,57,4
739731,31,6
739731,99,7
739731,48,6
557969,12,4
557969,32,7
289828,55,5
289828,10,10
289828,16,6
458559,46,6
458559,8,9
458559,1,9
458559,78,3
562557,11,7
562557,16,5
728663,51,5
728663,0,4
728663,62,5
277787,32,5
277787,104,10
277787,23,9
277787,102,3
673605,1,5
673605,52,8
788352,89,7
788352,94,3
745280,16,6
745280,54,3
745280,85,8
745280,60,8
409924,42,8
409924,55,8
409924,103,6
409924,39,3
501410,8,8
501410,104,6
501410,88,7
652038,28,3
652038,16,10
652038,78,6
271698,0,8
271698,6,10
710675,44,5
710675,11,6
710675,66,6
308225,75,5
308225,70,5
308225,31,7
493866,91,7
493866,30,8
493866,35,4
493866,105,5
188268,86,6
188268,15,6
864810,36,8
864810,3,7
864810,98,3
864810,68,4
172210,41,3
172210,15,10
172210,36,6
109512,61,5
109512,10,6
534390,52,5
534390,28,4
629319,12,7
629319,50,8
629319,51,10
629319,22,9
987907,57,6
987907,52,6
987907,70,9
747736,34,4
747736,67,6
747736,32,7
703849,43,7
703849,109,4
800863,106,5
800863,4,3
553543,26,6
553543,100,6
553543,4,7
251488,15,10
251488,91,9
251488,37,7
251488,27,8
256987,46,8
256987,1,7
256987,100,9
256987,21,7
154390,85,4
154390,89,10
745194,12,5
745194,42,6
671639,17,9
671639,26,3
671639,59,5
134274,66,10
134274,15,5
633055,4,9
633055,101,3
633055,69,4
372489,15,7
372489,7,8
224964,67,3
224964,71,8
224964,78,8
628378,46,4
628378,92,9
668301,36,5
668301,103,5
668301,107,5
371370,38,3
371370,43,9
371370,14,7
371370,26,3
699723,32,7
699723,22,6
699723,106,6
699723,78,4
408706,54,10
408706,22,3
958874,84,4
958874,99,5
958874,95,3
958874,1,9
145701,88,6
145701,3,8
145701,12,6
983581,10,8
983581,87,6
314189,16,3
314189,98,7
122137,9,5
122137,34,8
629536,53,8
629536,39,7
629536,50,5
311179,95,9
311179,90,5
311179,64,3
311179,21,3
348776,40,5
348776,58,8
348776,58,6
348776,106,8
548899,68,9
548899,92,4
635136,17,6
635136,46,3
635136,95,3
965419,99,5
965419,4,8
965419,36,10
965419,37,9
699419,84,4
699419,41,3
946590,19,4
946590,100,6
946590,43,10
946590,91,7
950567,7,6
950567,56,5
950567,9,4
950567,92,3
186630,103,4
186630,105,7
186630,17,9
186630,67,4
237713,42,8
237713,29,9
237713,10,3
237713,71,8
172291,24,4
172291,22,4
172291,43,5
172291,11,3
463027,39,10
463027,40,5
463027,38,3
463027,36,8
520747,35,4
520747,71,8
185348,64,3
185348,80,7
202227,94,3
202227,58,5
335097,2,4
335097,108,9
335097,34,7
869035,37,4
869035,54,8
401884,5,9
401884,17,7
401884,87,8
401884,52,9
606654,59,7
606654,90,3
173371,29,8
173371,101,3
173371,3,8
173371,0,5
465698,66,3
465698,72,7
465698,77,9
421340,27,10
421340,105,6
962429,106,5
962429,16,6
962429,77,9
962429,107,4
165229,86,4
165229,105,5
165229,40,9
149514,77,6
149514,55,4
149514,22,3
972146,71,8
972146,58,7
972146,51,6
193614,73,8
193614,100,3
193614,1,4
193614,106,8
299085,52,4
299085,62,3
299085,73,6
996417,80,4
996417,38,6
996417,97,10
996417,28,4
316556,70,8
316556,25,4
492597,75,9
492597,37,4
492597,99,6
492597,18,4
780146,2,8
780146,86,9
780146,65,5
780146,89,4
129666,5,7
129666,25,8
129666,92,5
129666,30,8
524420,15,5
524420,30,8
524420,23,6
877718,29,4
877718,16,9
877718,64,8
877718,91,3
776488,26,7
776488,46,8
776488,91,5
776488,1,7
804521,61,7
804521,88,10
804521,11,6
614188,52,3
614188,88,10
614188,87,6
614188,65,6
577632,12,9
577632,73,3
719508,2,4
719508,15,7
719508,27,6
585346,36,3
585346,51,10
585346,44,8
585346,42,7
101379,29,7
101379,47,8
101379,78,4
101379,73,4
843858,73,4
843858,41,10
440614,19,10
440614,32,7
440614,42,6
440614,40,6
697331,11,9
697331,18,4
697331,10,10
697331,85,5
254278,14,8
254278,56,6
254278,30,3
901869,26,8
901869,43,5
553279,88,5
553279,105,6
553279,57,4
553279,92,6
999131,91,4
999131,97,8
999131,64,7
530855,83,6
530855,71,5
809615,24,6
809615,29,4
809615,18,9
553133,53,5
553133,106,8
553133,14,10
553133,62,10
426085,38,6
426085,35,10
426085,49,9
411210,79,10
411210,56,7
237605,10,9
237605,5,6
237605,97,6
594165,42,6
594165,46,9
154313,79,5
154313,69,6
607315,79,3
607315,43,3
607315,90,5
607315,7,10
553024,54,4
553024,107,8
553024,29,3
137842,17,7
137842,1,3
137842,53,4
137842,56,4
889080,28,8
889080,36,3
889080,71,7
803948,62,7
803948,31,8
803948,72,8
698304,66,7
698304,28,9
698304,37,6
836001,57,6
836001,16,7
836001,55,4
480530,4,8
480530,14,7
480530,8,5
595443,81,3
595443,107,4
734263,64,8
734263,16,3
632183,52,4
632183,56,6
337925,45,6
337925,7,6
607698,57,8
607698,103,6
437065,98,9
437065,9,10
190702,48,7
190702,100,9
190702,23,3
302750,27,5
302750,72,7
302750,56,7
302750,74,3
263174,60,5
263174,60,5
263174,63,3
673951,21,4
673951,72,8
673951,83,9
311114,79,8
311114,86,8
380292,61,5
380292,33,4
380292,87,10
902149,76,8
902149,6,10
902149,65,10
698378,72,3
698378,25,8
804315,96,7
804315,85,7
804315,11,8
804315,12,3
846724,52,3
846724,77,4
743102,12,8
743102,49,3
743102,92,8
348828,104,6
348828,43,5
348828,20,10
348828,8,10
712897,8,7
712897,36,3
345337,45,9
345337,63,3
345337,26,9
115463,102,7
115463,54,9
115463,35,6
115463,57,9
302372,1,9
302372,44,9
840697,104,8
840697,32,10
840697,73,10
663849,57,3
663849,103,4
871602,28,4
871602,101,5
871602,75,3
551549,102,7
551549,92,10
123759,13,4
123759,7,3
123759,16,9
519925,69,8
519925,34,10
519925,85,9
519925,42,9
520641,64,6
520641,60,5
520641,69,4
592194,8,6
592194,7,10
592194,108,9
592194,74,8
293537,56,4
293537,99,5
854565,103,5
854565,83,10
264871,9,8
264871,58,3
264871,90,7
264871,8,6
951413,22,3
951413,7,8
951413,74,3
951413,65,9
471077,82,8
471077,101,4
841091,11,3
841091,18,5
379704,40,4
379704,33,5
379704,33,10
201251,8,5
201251,97,8
201251,33,9
476043,68,5
476043,65,10
408675,52,9
408675,91,6
626123,97,8
626123,8,3
626123,70,3
626123,87,4
911601,65,7
911601,108,3
911601,61,4
778538,77,3
778538,63,7
737626,108,3
737626,26,7
737626,58,10
269693,95,7
269693,106,9
269693,67,8
733099,39,6
733099,102,6
335628,49,9
335628,33,9
335628,36,9
335628,29,7
344078,97,4
344078,75,9
344078,55,5
344078,90,7
287652,106,4
287652,48,5
287652,86,4
120770,27,3
120770,27,4
284149,70,3
284149,105,9
501230,72,10
501230,91,10
501230,58,8
492789,18,4
492789,108,6
709879,16,5
709879,64,7
709879,43,10
865701,15,10
865701,56,6
865701,88,3
865701,102,6
977916,88,3
977916,106,5
346586,69,4
346586,55,4
346586,26,10
346586,71,7
149071,73,8
149071,49,5
149071,101,8
435241,97,7
435241,54,6
883211,13,3
883211,93,6
883211,43,8
812637,8,5
812637,80,4
812637,61,7
812637,97,6
355107,64,8
355107,108,6
761186,85,4
761186,75,3
761186,30,6
213684,6,7
213684,93,3
213684,93,6
213684,4,7
915766,76,6
915766,58,9
915766,18,4
426570,87,10
426570,32,4
426570,104,4
674233,106,3
674233,29,10
674233,85,4
674233,51,4
461094,39,7
461094,4,5
461094,67,9
460779,34,6
460779,99,4
318497,59,4
318497,19,9
318497,93,8
867209,20,8
867209,51,5
867209,100,10
684148,62,6
684148,29,9
158710,6,4
158710,95,8
158710,29,5
949588,94,3
949588,23,4
949588,13,9
903079,44,6
903079,49,8
477529,23,4
477529,18,3
477529,89,3
955746,104,8
955746,38,9
955746,19,4
955746,16,9
734391,66,7
734391,62,7
734391,89,4
734391,35,6
586360,99,7
586360,4,10
310209,32,3
310209,82,6
514481,85,9
514481,54,4
514481,39,5
514481,98,4
260837,7,4
260837,63,10
260837,96,8
260837,98,3
425819,4,3
425819,62,7
425819,58,9
425819,81,10
569426,76,3
569426,47,9
569426,38,8
672346,29,5
672346,48,7
416789,76,9
416789,2,5
416789,25,6
239700,41,4
239700,57,7
239700,50,4
954908,92,5
954908,36,4
954908,18,3
901857,42,7
901857,34,6
821544,107,3
821544,59,8
821544,93,3
821544,52,6
935728,25,10
935728,13,7
935728,38,10
935728,25,6
407488,76,8
407488,10,7
804504,13,8
804504,42,4
887410,25,9
887410,38,4
887410,42,6
887410,18,10
704785,36,3
704785,31,8
704785,27,6
978633,70,3
978633,98,8
978633,7,10
713098,52,4
713098,27,4
713098,39,5
835041,89,5
835041,59,9
746510,41,8
746510,29,4
746510,102,10
746510,80,10
905213,67,3
905213,17,3
146045,108,9
146045,64,5
146045,15,7
244080,15,4
244080,61,3
244080,12,7
244080,9,4
667506,56,7
667506,88,10
458437,94,3
458437,85,5
204896,27,10
204896,41,10
824213,20,9
824213,103,4
824213,97,3
992945,17,5
992945,64,4
992945,74,3
419521,84,7
419521,46,8
171213,16,6
171213,10,8
171213,77,9
586843,23,7
586843,25,8
734658,71,10
734658,13,6
724182,32,6
724182,48,7
724182,58,7
724182,7,10
639788,19,4
639788,19,7
882463,77,9
882463,55,6
882463,42,3
882463,79,8
833019,44,4
833019,69,4
833019,23,6
989595,97,4
989595,84,7
989595,86,5
989595,62,5
376481,15,9
376481,30,6
376481,1,10
432588,70,8
432588,94,7
229403,40,4
229403,50,9
229403,14,6
229403,25,3
950951,107,4
950951,41,8
950951,103,4
226698,84,5
226698,97,8
226698,45,4
226698,69,6
620378,39,3
620378,90,3
620378,27,7
945548,65,8
945548,84,8
945548,43,5
945548,37,3
757679,36,8
757679,16,3
757679,40,10
304794,23,10
304794,21,10
304794,85,4
851448,34,9
851448,5,3
851448,31,10
851448,83,4
694869,40,10
694869,37,3
881714,76,9
881714,49,3
383163,64,10
383163,66,7
662447,95,4
662447,23,4
662447,107,6
662447,95,9
267898,50,3
267898,60,10
267898,47,10
473224,14,5
473224,0,9
473224,57,10
473224,25,6
615191,103,5
615191,5,6
615191,95,9
615191,16,5
362736,97,8
362736,86,4
362736,64,8
613548,57,6
613548,104,7
613548,52,3
613548,81,4
530738,89,5
530738,80,6
530738,44,6
530738,73,9
574759,55,7
574759,76,8
789832,15,8
789832,52,7
362817,102,6
362817,76,8
362817,65,7
362817,41,10
957467,41,6
957467,102,6
957467,86,8
834565,28,9
834565,60,10
834565,40,3
624119,81,3
624119,81,5
616832,3,8
616832,2,5
616832,12,7
620424,9,3
620424,65,8
620424,6,9
330210,99,4
330210,93,10
734922,109,4
734922,52,4
734922,92,9
734922,15,4
624769,30,7
624769,71,8
639810,36,7
639810,18,3
639810,98,7
862979,86,6
862979,20,3
862979,4,3
384697,39,9
384697,109,6
384697,70,5
384697,34,3
847512,21,5
847512,109,7
271765,93,10
271765,23,7
811555,7,9
811555,53,9
866181,67,5
866181,57,4
312222,19,10
312222,10,9
312222,77,10
138389,56,7
138389,16,3
138389,17,9
405107,71,5
405107,89,10
405107,99,7
405107,53,7
462873,41,7
462873,13,9
462873,28,5
693163,47,8
693163,98,8
693163,99,9
845890,83,7
845890,100,10
845890,56,9
845890,38,6
308216,21,10
308216,36,9
308216,24,4
473889,85,4
473889,19,8
473889,95,5
473889,30,10
255769,75,7
255769,59,3
255769,68,3
255769,105,3
495920,45,10
495920,102,4
495920,10,6
495920,90,3
500804,28,4
500804,104,5
797012,54,8
797012,35,4
797012,57,5
453410,74,8
453410,18,4
453410,22,6
453410,13,8
555412,80,9
555412,72,3
555412,64,8
698067,27,4
698067,4,6
690074,74,6
690074,98,9
205695,105,6
205695,28,7
205695,61,8
497470,14,8
497470,74,5
497470,10,6
450798,48,7
450798,79,7
450798,34,7
278963,78,9
278963,82,3
278963,41,9
779347,44,4
779347,59,8
779347,44,5
271922,1,7
271922,19,4
980698,41,5
980698,39,6
901986,60,6
901986,51,3
792970,29,5
792970,92,4
792970,4,9
404434,0,10
404434,29,10
404434,41,7
313375,10,8
313375,36,8
313375,11,10
313375,56,9
450658,101,4
450658,91,8
222212,32,7
222212,90,7
222212,79,4
370616,38,4
370616,80,6
370616,107,6
370616,43,7
396670,27,7
396670,38,6
396670,60,4
396670,73,4
542867,50,4
542867,78,6
542867,84,8
542867,73,10
436355,16,7
436355,76,10
436355,59,6
436355,87,6
370477,24,10
370477,26,3
370477,68,10
960863,79,6
960863,53,4
960863,29,9
960863,52,4
325706,58,7
325706,104,5
325706,33,6
281796,43,7
281796,6,5
281796,59,5
927185,65,6
927185,63,6
927185,25,7
857582,52,3
857582,101,6
857582,35,4
857582,70,5
530380,89,7
530380,41,9
120289,81,3
120289,58,9
913249,41,5
913249,6,8
925047,63,5
925047,79,9
925047,88,7
291106,63,7
291106,40,4
291106,39,6
291106,86,3
359342,42,5
359342,79,8
359342,93,9
118054,23,3
118054,39,6
240294,63,3
240294,100,8
240294,65,7
240294,24,3
485151,55,8
485151,15,5
485151,34,3
434644,7,9
434644,28,7
434644,18,8
434644,51,8
699750,105,6
699750,48,10
699750,69,10
474830,11,4
474830,60,5
474830,87,6
474830,8,6
427291,94,10
427291,98,10
153602,0,6
153602,99,7
153602,57,8
932847,95,9
932847,74,10
932847,69,8
932847,92,10
150172,41,4
150172,59,6
885561,7,4
885561,68,4
475586,13,5
475586,13,4
808102,46,7
808102,77,7
237476,79,10
237476,56,9
237476,36,6
135107,35,3
135107,44,3
135107,85,5
822146,71,9
822146,42,10
822146,64,6
448469,51,9
448469,27,7
448469,23,7
448469,83,3
298190,90,4
298190,104,7
298190,8,7
821055,20,4
821055,17,8
749594,22,7
749594,4,4
199251,6,7
199251,98,8
199251,102,6
199251,108,7
495832,37,10
495832,18,10
495832,45,4
508278,49,6
508278,79,8
508278,67,4
508278,88,6
597496,91,7
597496,84,8
597496,75,5
597496,4,10
922673,9,5
922673,60,8
799951,42,9
799951,104,3
799951,70,4
799951,4,7
761028,97,10
761028,83,4
540937,57,10
540937,10,7
540937,78,5
209005,48,5
209005,32,7
209005,66,7
209005,89,3
298669,44,5
298669,53,4
298669,103,8
198348,18,10
198348,42,9
198348,40,3
331164,39,5
331164,59,6
331164,45,5
701536,35,8
701536,85,3
701536,23,5
701536,39,5
553970,36,4
553970,21,5
553970,83,9
725505,68,3
725505,44,3
370082,60,10
370082,42,10
591837,8,8
591837,40,3
591837,88,9
881543,37,9
881543,107,7
881543,5,10
614425,27,3
614425,75,8
614425,35,5
984638,84,10
984638,27,3
259602,26,4
259602,39,5
259602,73,8
259602,68,5
115969,59,4
115969,93,7
920691,48,7
920691,83,9
920691,34,5
920691,62,6
534050,14,4
534050,100,10
534050,61,7
184301,44,5
184301,27,9
184301,51,6
225846,34,4
225846,42,8
318433,31,6
318433,31,10
318433,45,4
365664,3,9
365664,86,9
365664,97,7
365664,8,4
584174,71,4
584174,45,7
433479,66,6
433479,71,5
433479,89,9
433479,45,6
584330,4,8
584330,71,9
584330,23,5
591945,26,4
591945,90,9
591945,98,3
470970,109,10
470970,0,3
857508,106,3
857508,64,7
857508,25,4
866638,2,4
866638,4,6
866638,4,9
866638,4,8
135753,21,8
135753,57,9
135753,39,8
135753,108,4
754522,6,6
754522,32,4
754522,31,8
793023,79,3
793023,24,4
793023,38,6
496994,55,9
496994,18,5
749560,83,5
749560,97,8
488811,23,4
488811,20,7
488811,82,9
187879,50,10
187879,100,6
517222,65,5
517222,26,3
517222,4,6
270521,59,10
270521,25,5
270521,13,9
270521,68,8
172215,53,3
172215,93,3
172215,81,8
172215,22,7
410532,66,8
410532,42,6
410532,25,5
410532,67,10
591335,37,3
591335,43,9
591335,84,8
591335,71,10
803516,77,10
803516,65,10
215634,102,7
215634,51,10
215634,88,8
215634,80,7
103320,73,8
103320,19,9
103320,10,8
699002,34,3
699002,1,7
699002,0,10
385888,103,7
385888,71,9
385888,49,9
227616,58,3
227616,107,9
227616,83,7
227616,4,6
697280,22,7
697280,102,7
111122,79,4
111122,34,6
470438,65,8
470438,28,5
428925,70,9
428925,101,7
428925,71,10
428925,57,6
548502,25,5
548502,47,6
